-5.936591, -8.894304, -4.445746, 13.189528, -94.510605
-2.278535, -15.593433, 0.551873, 14.091088, -102.607201
-1.294454, -14.581744, 1.392711, 12.033219, -107.405327
-3.380534, -8.574492, -1.715174, 8.394883, -109.755913
-7.329816, -3.264056, 2.194996, 3.370356, -113.323235
-10.142664, -1.663522, 8.684932, -2.164047, -122.882935
-5.786331, -2.151103, 11.031587, -5.486359, -140.609970
3.591921, -2.111372, 5.905433, -3.761258, -164.451416
10.330889, -1.210198, -5.233485, 3.402480, -188.847473
12.024076, -0.671372, -9.532745, 11.891519, -205.500885
9.205766, -0.894460, -1.957706, 15.590334, -206.893784
3.641926, -0.909508, 1.224421, 11.208542, -191.042358
-2.373378, -0.162547, -7.621166, 0.252506, -162.441437
-7.515246, 1.117450, -11.970345, -11.934240, -130.092178
-9.092075, 2.761202, -4.971815, -19.664331, -103.151863
-5.202256, 4.261056, -2.213323, -19.617758, -86.342094
0.160837, 4.472553, -5.409856, -13.147333, -78.671638
2.756091, 2.871388, -0.924252, -6.069595, -74.673691
2.953694, 0.532645, 3.554775, -3.490316, -67.786659
1.889852, -0.529149, -0.980995, -6.049610, -54.419052
0.107842, 1.197714, -2.219687, -9.971606, -35.068535
-2.441190, 4.406443, 2.701249, -10.171645, -12.913202
-5.297299, 5.048326, 2.548934, -4.456402, 7.648473
-7.264023, -0.120736, 0.563625, 5.493302, 22.796618
-7.165813, -10.784136, 6.801694, 15.788026, 30.903164
-5.545762, -22.850220, 8.589035, 22.329977, 32.836082
-5.014125, -30.237177, 2.193718, 22.251812, 31.466055
-3.385097, -28.347187, 2.862650, 14.985622, 30.587048
1.021024, -16.459473, 3.015833, 2.743883, 32.561131
3.465714, 2.278942, -1.132971, -11.051716, 36.889297
3.986954, 21.962723, -0.368960, -22.659498, 41.511303
3.612300, 36.670589, 0.458553, -27.770178, 44.069267
-0.026648, 42.650528, 3.675216, -22.766048, 43.412132
-4.428660, 39.187840, 10.670341, -7.000943, 40.888657
-7.374084, 28.297564, 6.111016, 15.656982, 39.193237
-8.313354, 13.293155, 1.554928, 36.821499, 40.801830
-6.255366, -1.529659, 12.792495, 45.975567, 46.704483
-2.039990, -12.245629, 15.312271, 36.759899, 55.642612
3.141501, -17.659269, 7.764812, 12.445853, 64.651207
6.800031, -18.998613, 3.732414, -15.774735, 70.560135
7.597248, -17.399818, -1.600645, -35.609020, 71.691078
5.612645, -12.406300, -2.252553, -39.929054, 68.761971
2.255557, -3.633929, -1.049487, -29.899065, 65.191071
-0.656911, 7.371127, 6.762582, -13.180607, 65.021385
-3.517257, 17.216595, 14.491820, 1.538563, 70.044121
-4.410071, 21.726421, 6.837841, 9.638331, 79.790649
