4.69, -336.0, 185.0, -186.0
4.7, -235.0, 110.0, -337.0
4.71, -171.0, 30.0, -352.0
4.72, -159.0, -57.0, -293.0
4.73, -35.0, -174.0, -308.0
4.74, 58.0, -163.0, -340.0
4.75, 58.0, -87.0, -296.0
4.76, 106.0, -159.0, -217.0
4.77, 76.0, -229.0, -170.0
4.78, -28.0, -121.0, -165.0
4.79, -114.0, 77.0, -162.0
4.8, -244.0, 178.0, -189.0
4.81, -339.0, 158.0, -172.0
4.82, -276.0, 90.0, -11.0
4.83, -150.0, 33.0, 184.0
4.84, -164.0, 96.0, 250.0
4.85, -291.0, 244.0, 191.0
4.86, -307.0, 246.0, 110.0
4.87, -233.0, 74.0, 71.0
4.88, -186.0, -39.0, 142.0
4.89, -78.0, -133.0, 215.0
4.9, 39.0, -219.0, 168.0
4.91, 108.0, -173.0, 37.0
4.92, 213.0, -59.0, -87.0
4.93, 259.0, 81.0, -103.0
4.94, 209.0, 87.0, -41.0
4.95, 160.0, -35.0, -17.0
4.96, 156.0, -132.0, -180.0
4.97, 84.0, -207.0, -437.0
4.98, -105.0, -213.0, -517.0
4.99, -212.0, -186.0, -384.0
5.0, -219.0, -146.0, -247.0
5.01, -206.0, -95.0, -239.0
5.02, -145.0, -34.0, -208.0
5.03, -103.0, 67.0, -155.0
5.04, -70.0, 106.0, -86.0
5.05, 5.0, 38.0, 95.0
5.06, 40.0, -47.0, 162.0
5.07, -40.0, -18.0, 86.0
5.08, -147.0, 56.0, 2.0
5.09, -140.0, -22.0, -42.0
5.1, -118.0, -198.0, 20.0
5.11, -164.0, -337.0, -4.0
5.12, -151.0, -355.0, -147.0
5.13, -115.0, -297.0, -281.0
5.14, -121.0, -249.0, -394.0
5.15, -88.0, -141.0, -450.0
5.16, -57.0, 2.0, -462.0
5.17, -48.0, 65.0, -426.0
5.18, 13.0, 29.0, -406.0
5.19, 17.0, 84.0, -410.0
5.2, -92.0, 260.0, -368.0
5.21, -147.0, 308.0, -220.0
5.22, -133.0, 252.0, -7.0
5.23, -104.0, 232.0, 40.0
5.24, 12.0, 221.0, -22.0
5.25, 111.0, 122.0, -42.0
5.26, 76.0, -21.0, -60.0
5.27, 50.0, -89.0, -45.0
5.28, 4.0, -75.0, 27.0
5.29, -119.0, 22.0, 101.0
5.3, -172.0, 90.0, 171.0
5.31, -132.0, 95.0, 149.0
5.32, -67.0, 148.0, -5.0
5.33, -32.0, 229.0, -98.0
5.34, -31.0, 222.0, -99.0
5.35, -63.0, 144.0, -14.0
5.36, -80.0, 87.0, 63.0
5.37, -39.0, -19.0, 77.0
5.38, 10.0, -175.0, 105.0
5.39, 28.0, -290.0, 66.0
5.4, -46.0, -300.0, 103.0
5.41, -160.0, -255.0, 161.0
5.42, -210.0, -253.0, 149.0
5.43, -232.0, -229.0, 125.0
5.44, -213.0, -196.0, 16.0
5.45, -126.0, -190.0, -40.0
5.46, -31.0, -179.0, -68.0
5.47, 29.0, -162.0, -47.0
5.48, 41.0, -115.0, -17.0
5.49, 35.0, -97.0, -119.0
5.5, 31.0, -126.0, -198.0
5.51, -61.0, -117.0, -254.0
5.52, -197.0, -51.0, -258.0
5.53, -231.0, 20.0, -255.0
5.54, -184.0, 101.0, -263.0
5.55, -130.0, 219.0, -236.0
5.56, -112.0, 309.0, -254.0
5.57, -88.0, 342.0, -237.0
5.58, -10.0, 242.0, -266.0
5.59, 73.0, 50.0, -308.0
5.6, 67.0, -118.0, -273.0
5.61, -57.0, -228.0, -309.0
5.62, -129.0, -210.0, -320.0
5.63, -112.0, -130.0, -262.0
5.64, -85.0, -29.0, -231.0
5.65, -36.0, 29.0, -187.0
5.66, -60.0, -44.0, -229.0
5.67, -118.0, -111.0, -336.0
5.68, -57.0, -111.0, -317.0
5.69, -6.0, -76.0, -246.0
5.7, -64.0, 31.0, -132.0
5.71, -89.0, 179.0, -5.0
5.72, -87.0, 259.0, -13.0
5.73, -106.0, 274.0, -95.0
5.74, -58.0, 248.0, -91.0
5.75, 25.0, 142.0, 43.0
5.76, 45.0, 4.0, 109.0
5.77, 59.0, -51.0, 66.0
5.78, 121.0, -36.0, 39.0
5.79, 84.0, -13.0, 2.0
5.8, -46.0, -20.0, 62.0
5.81, -59.0, -177.0, 151.0
5.82, 36.0, -335.0, 101.0
5.83, 38.0, -263.0, 23.0
5.84, -69.0, -132.0, -64.0
5.85, -120.0, -85.0, -91.0
